gene_id	symbol	ratio
416950	SPECC1L	-0.433419659
416952	BCR	-0.232868272
416953	RAB36	-0.325887053
416954	RTDR1	-1.263723207
416955	YWHAH	0.044450046
416956	DEPDC5	-0.543544947
416957	C22orf30	0.2058183805
416959	LOC416959	-0.678744647
416960	PISD	0.0613356349
416961	EIF4ENIF1	-0.020218697
416962	DRG1	-0.202157122
416963	PATZ1	-0.646272273
416964	PIK3IP1	-0.633753257
416965	RNF185	-0.414571622
416966	C12orf43	0.0045840305
416967	HNF1A	-0.321001343
416968	LOC416968	-0.133795883
416969	ACADS	0.0299383296
416970	UNC119B	0.668024447
416971	KIAA0152	-0.265175584
416973	POP5	-0.378861148
416974	RNF10	-0.382981885
416975	COQ5	-0.372342486
416976	GATC	-0.022638873
416977	TRIAP1	-0.186747454
416978	COX6A1	-0.110042661
416979	MSI1	-0.247879667
416981	SIRT4	-0.257328855
416983	RAB35	-0.222676146
416984	CIT	-0.784490194
416986	PRKAB1	-0.492758317
416987	CCDC60	6.012469352
416988	HSPB8	5.1715204943
416989	KIAA1853	-0.506959989
416990	PEBP1	-0.333099996
416991	VSIG10	-0.103906644
416992	DDX54	-0.732504124
416993	LOC416993	0.5556185391
416995	LOC416995	-0.022164429
416996	PIB5PA	-0.047772949
416997	POLE	-0.215479176
416998	LOC416998	-0.648551997
416999	AIFM3	0.3720465654
417002	OSBP2	-0.295824341
417003	IQCD	0.1489746063
417005	DUSP18	0.2262758558
417006	GAL3ST1	-1.727234056
417007	LOC417007	0.0643477267
417008	SEC14L2	-0.01775308
417009	RNF215	-0.510441958
417010	CCDC157	0.4098757942
417011	TBC1D10A	-0.299509999
417012	HORMAD2	-1.028764454
417013	LOC417013	-0.980968033
417015	MTMR3	-0.083269082
417016	ASCC2	-0.796466606
417017	ZMAT5	-0.313614941
417018	NIPSNAP1	-0.357901033
417019	THOC5	-0.384017002
417020	NEFH	2.3968901526
417021	AP1B1	0.1177034598
417022	EWSR1	-0.929122398
417023	WSB2	-0.555517738
417024	FBXW8	-0.249969685
417026	C15H12orf49	-0.311101778
417027	MED13L	-0.139340457
417028	LOC417028	-2.736965594
417029	RBM19	0.1224783116
417030	SDSL	-0.022693925
417031	LOC417031	0.3319220178
417032	SLC24A6	-0.476988376
417033	TPCN1	-0.361434993
417034	LOC417034	-0.936110381
417035	B-G	-0.200077835
417037	KIFC1	-0.665671758
417039	LAO	0.3606717962
417040	TRIM7	-1.037546954
417041	TRIM39	0.5910370151
417042	TRIM27	0.7004397181
417043	TRIM41	-0.044014595
417044	GNB2L1	0.0043181639
417046	LOC417046	-0.040083007
417047	B-G	-0.185697621
417048	TAPBP	-0.071419061
417049	BRD2	0.541501393
417050	BMA1	-0.083683438
417051	B-MA2	-0.406699452
417064	LOC417064	0.7072182508
417065	YFV	0
417068	LOC417068	-0.419084332
417071	SBF1	-0.377782057
417073	LOC417073	0.4150374993
417083	LOC417083	0.163886085
417087	GARNL3	-0.382129694
417088	FBXW2	-0.574314222
417089	RALGPS1	0.1807616627
417090	ZBTB34	0.0490134625
417091	ZBTB43	0.3006826249
417092	FAM125B	-0.246758386
417093	PBX3	-0.838474541
417095	GAPVD1	0.6006503894
417096	ARPC5L	-0.337990655
417097	GOLGA1	0.1524691555
417098	OLFML2A	-0.151808302
417101	NEK6	-0.162243975
417102	DENND1A	-0.851178154
417104	CRB2	-0.290947152
417105	STRBP	-0.216507138
417106	RABGAP1	0.1486870962
417107	ZBTB26	0.1301140465
417108	ZBTB6	0.0828432566
417109	RC3H2	-0.358887962
417110	MRRF	-0.721114753
417111	RBM18	0.0230736079
417112	NDUFA8	-0.204502994
417113	LOC417113	-0.343570859
417115	TTLL11	-0.352585991
417117	DAB2IP	0.3174302111
417118	STOM	-0.005578295
417119	RAB14	-0.045524229
417121	CEP110	-0.03850624
417122	C5	-0.044621799
417123	TRAF1	-0.382089294
417124	CUTA	0.0483796571
417125	PSMD5	0.0324214777
417126	LOC417126	0.8179653163
417127	CAMSAP1	0.213097048
417128	BTBD14A	-0.357200085
417129	QSOX2	-0.721510122
417130	LOC417130	-1.050983929
417132	GPSM1	-0.498218159
417133	SNAPC4	0.0778940346
417134	PMPCA	-0.182814186
417135	INPP5E	0.019458424
417136	SEC16A	-0.245601643
417137	EGFL7	-0.600469087
417139	FAM69B	-0.085486705
417140	MRPS2	0.1218543175
417141	KIAA0649	0.2976647422
417143	RXRA	0.3479233034
417144	WDR5	0.0501964767
417146	SARDH	-0.516738386
417147	LOC417147	0.9134765849
417149	LOC417149	1.2313255461
417151	LOC417151	-0.530722913
417152	ADAMTS13	0.2892489241
417153	REXO4	0.4259258154
417154	C17H9orf96	-0.806552756
417156	SURF2	-0.711996185
417157	SURF1	-0.589774926
417158	RPL7A	-0.070857233
417159	MED22	-0.086499781
417160	SURF6	-0.499852767
417163	GBGT1	-0.506325251
417164	GTF3C5	-0.663864199
417166	TSC1	0.4230443445
417168	LOC417168	0.9757524538
417169	TTF1	0.0712841613
417170	SETX	0.170134528
417171	NTNG2	-2.179821038
417172	MED27	-0.625899217
417173	RAPGEF1	0.2957297768
417175	POMT1	0.1902631419
417177	BAT2L	0.3764930888
417178	PPAPDC3	-0.644341048
417179	C9orf58	-0.269874151
417181	ABL1	-0.004603031
417182	EXOSC2	-0.270364601
417184	FUBP3	-0.440552623
417185	ASS1	-0.354329892
417186	GPR107	-0.317001953
417187	FNBP1	-0.38966725
417188	USP20	-0.762573346
417189	C17H9orf78	-0.121906018
417190	TOR1A	0.1329970711
417191	TOR1B	-0.589758047
417192	LOC417192	0.124328135
417193	PTGES	0.9304097278
417194	ASB6	0.2483628555
417195	CRAT	-0.119291277
417196	DOLPP1	-0.136861517
417197	SH3GLB2	-0.249995549
417198	NUP188	-0.178828398
417199	DOLK	-0.63290064
417200	PHYHD1	-0.02415265
417201	LRRC8A	-0.020316377
417202	CCBL1	-0.326899587
417203	C17H9orf114	-0.335027619
417204	ENDOG	-0.371395858
417205	ZER1	-0.109005978
417207	ZDHHC12	-0.135265208
417210	SET	-0.273178395
417211	WDR34	-0.216978925
417212	GLE1	-0.087519775
417213	ODF2	-0.308610815
417214	PTGES2	-1.058623397
417215	C17H9orf16	-0.568636323
417216	CIZ1	-0.262102131
417217	DNM1	-0.718747736
417218	TRUB2	-0.123307427
417219	COQ4	-0.183414493
417220	SLC27A4	-0.655456193
417221	URM1	0.0214873446
417224	TOR2A	-0.619816333
417225	SH2D3C	-0.498069332
417226	CDK9	-0.164593876
417227	LOC417227	-0.638610963
417228	FAM102A	0.1698214228
417229	NAIF1	0.0081009653
417230	SLC25A25	0.0724644681
417231	LOC417231	-0.2697401
417233	LOC417233	-0.334169654
417234	LOC417234	-0.425133377
417241	TLR4	-0.807354922
417242	ASTN2	0.0687127501
417245	PAPPA	-1.318208209
417247	TNFSF15	-0.348955769
417248	C17H9orf91	-1.094286497
417249	ATP6V1G1	-0.13753167
417250	EHMT1	-0.231105965
417253	LOC417253	-0.831450006
417254	COBRA1	-0.173312842
417255	TUBB2C	0.0433465277
417256	GTF2H4	-0.01347873
417257	C9orf167	-0.518034258
417258	ANAPC2	-0.387469578
417259	TPRN	0.3246934686
417260	NELF	-0.141381739
417261	MRPL41	-0.943200014
417262	WDR85	-0.448332552
417263	LOC417263	-0.472168833
417264	RPL12	-0.129304413
417265	LRSAM1	-0.872832853
417266	LOC417266	-1.39069368
417267	FKBP15	-0.438787866
417268	SLC31A1	-0.664774091
417269	LOC417269	-0.170368158
417270	PRPF4	-0.221947454
417271	WDR31	-0.409038759
417272	BSPRY	-1.530514717
417273	HDHD3	-0.507966194
417274	ALAD	-0.689997971
417275	POLE3	-0.167240533
417279	RNF208	-1.582951075
417280	NDOR1	-0.634180172
417281	ENTPD8	-0.681331252
417282	NOXA1	-1.084924098
417283	EXD3	-0.981282137
417284	KIAA1984	-0.586151372
417286	EDF1	-0.084188493
417287	TRAF2	0.5401756571
417289	FBXW5	-0.350109277
417293	LOC417293	0.4634117249
417294	TMEM141	-0.263284072
417295	UAP1L1	-0.29235498
417296	MAN1B1	-0.411936883
417297	DPP7	-0.281484269
417298	FCN2	-0.87358862
417300	ANKMY1	-0.629669305
417303	ZNF250	0.0760489639
417305	GAS7	-0.438121112
417310	MYH3	-0.321928095
417311	TMEM220	-0.43979799
417312	MAP2K4	-1.06403016
417313	ELAC2	-0.820819974
417314	DNAH9	0.837525303
417317	NDEL1	-0.174074612
417319	PIK3R5	1
417321	STX8	-0.316937167
417322	WDR16	-1.054447784
417323	FBXW10	-1.514573173
417324	LOC417324	-0.445396914
417325	LOC417325	-0.141092319
417326	TEKT3	2.3923174228
417327	PMP22	1.1687836287
417329	COX10	-0.013357009
417332	METRNL	-0.214639571
417333	B3GNTL1	-0.119762756
417334	TBCD	-0.5281809
417335	FN3K	-0.234942099
417336	FN3KRP	0.1736663815
417338	RAB40B	3.203427e-16
417339	WDR45L	0.1983856744
417340	LOC417340	0.229933716
417341	NARF	-0.145947701
417342	C18H17orf62	-0.227280658
417343	LOC417343	-0.099871927
417345	LOC417345	0.2452219214
417347	3429993600	0.08173838
417348	TNRC6C	-0.014349344
417349	RAP2B	0
417350	SEC14L1	0.26161722
417352	MFSD11	-0.169268584
417355	JMJD6	0.8803661898
417358	RHBDF2	-0.421722525
417359	UBE2O	-0.560830059
417360	PRPSAP1	0.0947282881
417361	EXOC7	-0.143507761
417363	SRP68	-0.12298125
417366	ACOX1	0.1642642189
417367	TRIM65	0.4686271565
417368	WBP2	0.7544964516
417369	UNC13D	-0.570607208
417371	UNK	-0.472864951
417372	LOC417372	0.5025003405
417373	GALK1	-0.842167828
417374	ITGB4	-0.190331212
417375	SAP30BP	-0.118104599
417377	LOC417377	-0.706075477
417378	CSNK1D	-0.087327319
417379	CCDC57	0.245910228
417380	LOC417380	-0.205923769
417381	DUS1L	-0.163287364
417382	GPS1	-0.040290601
417384	ASPSCR1	-0.215990307
417385	NOTUM	0.0203948279
417386	LOC417386	1.3698182129
417387	MBTD1	-0.085435477
417388	UTP18	-0.541305667
417389	CA10	-1.847996907
417391	TOM1L1	-0.371968777
417393	STXBP4	-0.425148815
417395	HLF	-0.949449741
417397	MMD	0.3333805359
417398	TMEM100	-0.668231582
417399	PCTP	-0.911038566
417400	C18H17orf67	-1.044394119
417401	TRIM25	-0.89781384
417402	COIL	0.1171326336
417403	SCPEP1	-0.287678651
417404	LOC417404	1.372620058
417405	UTP6	-1.00817484
417406	SUZ12	-0.078002512
417407	CRLF3	0.0866985118
417408	ATAD5	-0.194465514
417409	CENTA2	1.2145940508
417410	RHOT1	-0.020246531
417411	RHBDL3	1.0324214777
417412	C18H17orf75	-0.172897276
417413	ZNF207	-0.049504073
417414	LOC417414	0.3534497011
417415	TEX2	-0.154625282
417416	PECAM1	-0.454600006
417417	C17orf60	-0.544996093
417418	POLG2	-0.606901427
417419	CCDC45	-0.771375625
417420	KPNA2	-1.020538055
417421	C17orf58	-0.810175441
417423	NOL11	-0.140014634
417424	PITPNC1	0.2569545423
417425	PSMD12	-0.42653956
417427	HELZ	0.1134231688
417428	CACNG1	-0.347923303
417429	CACNG7	-1.519867472
417430	PRKCA	0.0674520448
417431	APOH	0.3543961479
417432	CCDC46	-0.009299172
417438	PRKAR1A	1
417449	COG1	-0.665110575
417450	LOC417450	0.0640697314
417451	C17orf80	-0.378144104
417453	DNAI2	-1.304257069
417454	CCDC137	-0.493891509
417455	TSPAN10	-0.026231542
417456	NPLOC4	-0.181196114
417457	MKS1	-0.490106796
417458	LOC417458	-0.430634354
417459	LOC417459	1.1228567478
417460	FKBP6	0.5961030583
417461	TRIM50	-1.87774425
417462	NSUN5	-0.175157026
417463	POM121	-0.22864178
417467	MPO	-1.019899557
417469	BZRAP1	-0.395430035
417470	RNF43	0.2709511266
417471	HSF5	-0.548698957
417472	MTMR4	0.2392454908
417473	ABHD11	-0.867717333
417477	SBDS	0.2899447574
417478	TYW1	0.062346298
417479	CALN1	-0.28572869
417480	WBSCR17	-0.393914208
417481	AUTS2	0.5986497937
417483	GATSL1	0.2171152811
417484	WBSCR16	0.1242650563
417485	NCF1	0.6549947701
417487	GTF2IRD1	0.1375035237
417488	CLIP2	1.0766687504
417489	LAT2	0.2630344058
417490	EIF4H	-0.176120207
417491	MYBBP1A	-0.163268168
417493	SPNS3	-0.186413124
417494	ANKFY1	0.1357508415
417495	CYB5D2	-0.40509732
417496	ZZEF1	0.134031767
417498	DERL2	-0.497904251
417499	DHX33	0.0746755283
417500	RPAIN	0.2046716028
417501	NUP88	-0.248746812
417503	RABL5	-0.33789115
417504	EMID2	-1.659924558
417505	HSD3B7	-1.19707279
417506	MYL10	-2.22881869
417507	LOC417507	0.1341173557
417508	PRKRIP1	0.2425019594
417509	ORAI2	0.6395922986
417510	ALKBH4	-0.048333825
417511	LRWD1	-0.010143472
417513	RASA4	-0.75273291
417515	DTX2	-0.263341558
417516	SRRM3	-1.141502681
417517	MDH2	-0.178604989
417518	STYXL1	-0.310906689
417519	TMEM120A	-0.500582827
417520	POR	-0.626229756
417521	RHBDD2	0.3086289486
417522	TAF15	-0.900720922
417523	MMP28	0.2630344058
417525	AP2B1	-0.081341401
417526	PEX12	-0.432123954
417527	UNC45B	-0.155870911
417528	RAD51L3	-0.472948952
417529	RFFL	-0.022079533
417530	LIG3	-0.615856509
417537	LOC417537	0.5501970826
417538	MRPS17	-0.395208089
417539	GBAS	-0.299620959
417541	CCT6A	-0.040422668
417542	SUMF2	-0.428602491
417543	PHKG1	0.0021602288
417544	CHCHD2	-0.125422813
417545	ASL2	-0.294633319
417546	TPST1	0.2847146062
417547	KCTD7	0.5816015323
417548	RABGEF1	0.0875614557
417549	C19H7orf42	0.0282897538
417550	LOC417550	0.0474044146
417552	C19H17orf85	-0.382275723
417553	CRK	0.1930156191
417554	YWHAE	-0.027288868
417555	MYO1C	-0.199206907
417557	SLC43A2	-0.390266621
417558	RILP	0.5940699315
417559	PRPF8	-0.246243974
417560	WDR81	0.3736304676
417561	SERPINF2	-0.151628992
417562	SMYD4	0.099791959
417563	RPA1	-0.332304696
417564	DPH1	0.1096481992
417565	TSR1	-0.379022415
417566	C17orf32	-0.487789535
417567	SEBOX	0.4212160742
417568	SARM1	0.1679446373
417569	SLC46A1	-0.905378805
417570	FOXN1	-0.175571565
417571	PIGS	-0.950724861
417573	KIAA0100	-0.249025235
417574	RPL23A	-0.159877869
417575	TLCD1	-0.259351941
417576	NEK8	0.3272658289
417577	TRAF4	0.3040762189
417578	C19H17orf63	-0.137213702
417579	FLOT2	-0.263846589
417580	PHF12	-0.086667427
417582	NUFIP2	0.4903088091
417583	TAOK1	0.2839033148
417584	LOC417584	0.3162569487
417586	SSH2	0.2216846107
417587	EFCAB5	0.0237561233
417588	CCDC55	-0.076259331
417589	TMIGD1	0.8006911918
417590	CPD	-0.200578708
417591	GOSR1	0.1376372366
417592	LOC417592	0.7369655942
417594	TIMM22	-0.413727948
417595	SPECC1	-1.340956904
417596	ZSWIM7	-0.557423477
417597	TTC19	-0.486294875
417598	NCOR1	-0.097455636
417600	PIGL	-0.327991401
417601	PRR6	-0.50775434
417603	TRPV2	-1.273922722
417604	TMEM93	-0.415088643
417605	TAX1BP3	0.0969290757
417606	CTNS	0.0328847603
417607	CARKL	0.1676874981
417609	ASPA	-0.809306532
417612	AKAP10	0.4895415958
417613	NLE1	-0.420938892
417614	ULK2	-0.005129588
417615	ALDH3A2	-0.426569272
417616	SLC47A2	2.7004397181
417617	SLC47A1	-0.160729241
417619	NXN	-0.097654715
417620	RNMTL1	-0.18215294
417622	VPS53	-0.206752066
417623	FAM101B	0.0532406567
417624	DOC2B	-0.351843673
417625	TEX14	0.8722763338
417626	RAD51C	-0.165189089
417627	PPM1E	0.5412763367
417628	TRIM37	-1.245332404
417629	SKA2	-0.023313168
417630	C17orf71	-0.188493966
417631	GDPD1	-0.579067043
417632	YPEL2	0.620091
417634	PTRH2	-0.161076655
417635	TMEM49	-0.12396259
417636	TUBD1	-0.329862704
417637	RPS6KB1	-0.502756706
417638	RNFT1	-0.199399921
417639	MED13	0.1298021571
417640	INTS2	0.2799301817
417642	BRIP1	-0.714671754
417643	BCAS3	-0.703789513
417644	PPM1D	0.2867499997
417645	APPBP2	-0.516248718
417646	USP32	0.2309438303
417647	CA4	1.613390909
417649	MYO19	-0.014653538
417650	PIGW	-0.207651713
417653	AATF	0.3408527234
417655	C17orf78	-1.298844482
417656	TADA2L	-0.871602646
417657	DUSP14	0.0740138123
417658	AP1GBP1	0.9185172918
417660	DDX52	-0.128667664
417661	HEATR6	-0.345301015
417663	DYNLL2	0.5826537955
417664	VEZF1	-0.295754195
417665	LOC417665	2.2223924213
417666	MRPS23	-0.48154757
417667	MSI2	-0.612992965
417668	AKAP1	-0.049408904
417669	NLK	-0.198256165
417670	TMEM97	-0.052470948
417671	IFT20	-0.189820264
417672	TNFAIP1	0.161916833
417673	SGSM2	-0.841945191
417675	KIAA0664	-0.43306654
417676	LOC417676	-0.614903352
417677	XAF1	0.0489096005
417678	SLC13A5	-1.584962501
417679	MED31	-0.221133501
417680	TXNDC17	-0.15311425
417681	KIAA0753	0.1441759588
417684	PITPNM3	0.3293076253
417685	FAM64A	-1.050951187
417686	TEKT1	0.3088719421
417687	SMTNL2	0.2277013327
417690	CPNE8	-0.099269357
417692	KIF21A	-0.457472766
417694	ABCD2	-0.602022144
417697	ERGIC2	0.0683400791
417699	DLD	-0.260331554
417700	SLC26A3	-0.024591988
417701	CBLL1	-0.145144828
417702	BCAP29	-0.214288502
417704	COG5	-0.456033042
417705	HBP1	0.3612914992
417706	PIK3CG	-0.228321781
417707	NAMPT	-0.022161765
417708	SYPL1	0.0359778381
417709	PUS7	-0.524567903
417711	SRPK2	-0.888062144
417712	MLL5	0.0345055621
417714	ORC5L	-0.070686963
417715	SLC26A5	-1.012136935
417716	PSMC2	-0.470529928
417717	DNAJC2	-0.304201585
417718	PMPCB	-0.248838456
417719	NAPEPLD	0.3329678461
417720	ARMC10	-0.668587331
417721	FBXL13	-1.415037499
417722	LOC417722	-0.478146291
417723	CCDC146	-1.015596855
417724	PION	-1.408647824
417725	PTPN12	0.9532695466
417727	TMEM60	-0.159764113
417728	PHTF2	0.1903111109
417729	MAGI2	-0.811143183
417730	CD36	-0.384972626
417731	BRD1	0.1006664351
417733	ALG12	0.411001986
417734	ZBED4	0.0438935962
417735	CRELD2	0.2010475189
417738	LOC417738	1
417739	MAPK11	-0.182250367
417741	LOC417741	-0.08246216
417745	SELO	0.2427014037
417746	TRABD	-0.410383199
417747	ZNF800	0.1770960315
417748	GPR37	0.8873614305
417750	WASL	0.0481309753
417751	LMOD2	-1.343954401
417752	ASB15	-0.745186101
417753	NDUFA5	-0.260755053
417754	IQUB	-0.443748796
417755	LOC417755	-0.134986575
417756	CADPS2	-0.490598813
417757	AASS	-0.694255499
417758	FAM3C	0.6393442803
417759	LOC417759	2.2370391973
417760	LOC417760	0.443988873
417761	LOC417761	2.0083634729
417762	ING3	-0.187449543
417763	TSPAN12	0.0811721433
417764	ANKRD26	0.4370986495
417765	LSM8	-0.433780147
417766	CTTNBP2	-1.041820176
417770	ST7	-0.025358007
417771	CAPZA2	-0.02179287
417772	CAV2	-0.70978928
417773	TFEC	-2.415037499
417774	MDFIC	0.3524873535
417775	GPR85	-0.045391903
417776	C1H7orf60	0.2437806312
417777	TMEM168	-0.095775735
417778	C7orf53	-0.632791026
417779	DOCK4	-0.362570079
417780	IMMP2L	-0.110996757
417783	DNAJB9	0.3896298015
417784	THAP5	-0.234997796
417785	PNPLA8	-0.215286183
417786	CNTN1	-0.494591676
417787	PDZRN4	-2.087462841
417789	GLT8D3	-0.064799391
417790	YAF2	0.1126865831
417791	ZCRB1	-0.205433023
417792	PPHLN1	0.3903505366
417793	PRICKLE1	0.9074103921
417794	ADAMTS20	-0.90867314
417795	PUS7L	-0.473972144
417796	IRAK4	-0.021329144
417797	TWF1	-0.262882258
417798	TMEM117	-1.140177658
417799	NELL2	-0.095419565
417801	DBX2	1.5372657587
417802	TMEM16F	-0.321928095
417804	ARID2	-0.325223367
417805	SRSF2IP	-0.472555335
417806	SLC38A1	0.1232215967
417807	SLC38A2	0.8702436013
417809	SLC38A4	-0.783108176
417810	AMIGO2	1.3025048316
417811	RPAP3	-0.773082862
417812	XRCC6BP1	-0.199179653
417813	LRIG3	-0.552236689
417815	SLC16A7	-0.930326472
417818	MON2	-0.739918912
417820	TMEM5	-0.383422861
417821	SRGAP1	-0.115121707
417822	LOC417822	-0.672983028
417823	RPL18A	-0.076948811
417824	XPOT	0.4789543878
417825	TBK1	-0.190177006
417827	LOC417827	0.2016338612
417828	RASSF3	0.0975696175
417829	GNS	0.0374758067
417830	TBC1D30	-0.437626785
417831	WIF1	-0.050262085
417832	LEMD3	-0.278386293
417833	MSRB3	-0.01302668
417836	HELB	-0.925240749
417837	CAND1	-0.160906754
417839	MDM1	-0.053175005
417840	RAP1B	0.0721114126
417841	NUP107	-0.216698394
417842	SLC35E3	-0.402510782
417843	CPM	-0.441189787
417844	CPSF6	-0.714962286
417845	FRS2	0.1204831794
417846	CCT2	0.1332635838
417849	BEST3	-2.5360529
417850	RAB3IP	-0.161167569
417851	CNOT2	-0.171775568
417852	KCNMB4	-1.25022663
417853	PTPRB	0.1831003902
417854	TSPAN8	-0.254469705
417855	CCDC131	-0.866712189
417856	TMEM19	-0.091885974
417857	TBC1D15	0.0372319787
417859	CAPS2	3.94163139
417860	CCDC107	0.4820964015
417861	GLIPR1L2	3.3607473438
417862	GLIPR1	-0.278535499
417863	KRR1	0.2065007106
417864	NAP1L1	-0.009681503
417865	BBS10	-0.236098185
417866	OSBPL8	-0.499954476
417867	ZDHHC17	0.4336178041
417868	E2F7	0.8054054258
417869	NAV3	-1.115477217
417870	PAWR	-0.10517844
417871	RPS16	-0.157011002
417874	LIN7A	0.5561358164
417875	ACSS3	-0.006358296
417877	PPFIA2	-1
417878	CCDC59	-0.32874547
417879	C1H12orf26	-0.51776814
417880	TMTC2	-0.650110502
417881	SLC6A15	0.030638847
417882	LRRIQ1	1.095157233
417883	NTS	-0.847996907
417885	C12orf50	-0.585357467
417886	C12orf29	-0.044172047
417887	CEP290	-0.194064355
417888	TMTC3	-0.179292315
417889	WDR51B	-0.176557887
417891	LUM	-1.854149134
417892	DCN	-0.335679708
417895	PLEKHG7	-2.614709844
417896	EEA1	-0.509671761
417897	NUDT4	0.3366944552
417898	UBE2N	-0.068777415
417899	MRPL42	-0.537347446
417900	CRADD	-0.556605829
417901	PLXNC1	0.1103234149
417902	PLXNC1	0.1543550787
417904	CCDC41	-0.746129347
417905	TMCC3	-0.49018195
417907	NDUFA12	-0.298694153
417908	FGD6	-0.448165799
417909	LOC417909	0.2223924213
417911	VEZT	-0.246550586
417912	METAP2	-0.403436285
417913	USP44	-0.05994254
417914	NTN4	-0.289506617
417916	SNRPF	-0.389742903
417917	AMDHD1	-0.347024732
417918	LTA4H	-0.252811811
417919	ELK3	0.2683260199
417920	PCTK2	-0.592810039
417922	NEDD1	0.1577626907
417923	TMPO	-0.061871705
417924	SLC25A3	-0.515202716
417925	IKBIP	0.3702385615
417926	APAF1	0.1780727579
417927	ANKS1B	-0.390182311
417929	UHRF1BP1L	-0.033722743
417930	SCYL2	-0.139739327
417931	GAS2L3	-0.872224875
417932	SLC5A8	1.1591985948
417933	UTP20	0.194519715
417934	ARL1	-0.44506909
417935	NUP205	-0.355727437
417936	CNOT4	0.2679827387
417937	LOC417937	-2.901221846
417938	STRA8	0.2829339633
417939	WDR91	-0.539946396
417940	TMEM140	0.0041397304
417941	ARHGDIB	-0.642805628
417943	OC3	0.3923174228
417944	LOC417944	-0.238610932
417946	H4	0.3667334487
417947	H2A-IX	-0.191485511
417948	LOC417948	-0.244927107
417950	H4-VII	0.302360726
417953	LOC417953	0.2370391973
417954	LOC417954	-0.323020829
417955	LOC417955	0.7612131404
417956	H2B-VII	0.7228214118
417957	H2B-V	-0.039892727
417959	DDX47	-0.104030167
417960	GPRC5A	-0.042280742
417961	HEBP1	-0.179307278
417962	LOC417962	-1.025648587
417963	KIAA1467	-0.189688256
417964	EMP1	1.4074666174
417965	GRIN2B	-1.321928095
417966	ATF7IP	0.9617332653
417967	PLBD1	-0.367050871
417968	GUCY2C	-0.32846553
417969	TTC26	-0.604411021
417970	LOC417970	0.5532029926
417971	LUC7L2	0.004908265
417972	GBE	-0.029343962
417973	LOC417973	-0.706953025
417974	POLDIP3	0.0121372141
417975	RRP7A	-0.715626744
417976	SERHL2	-0.324899661
417978	SOCS1B	-1.925999419
417979	NFAM1	-0.392317423
417980	TCF20	0.3773007737
417981	LOC417981	-0.055538601
417982	CENPM	-0.686068312
417983	TNFRSF13C	2.1699250014
417984	CCDC134	-0.489013468
417985	MEI1	-0.856472689
417986	NHP2L1	-0.200043923
417989	PMM1	-0.505311675
417990	POLR3H	-0.20571794
417991	PHF5A	-0.318935434
417992	TOB2	1.0522036109
417996	ZC3H7B	-0.652706445
417997	RANGAP1	-0.419160721
417999	L3MBTL2	-0.397532944
418000	EP300	0.2583119956
418001	RBX1	-0.276638351
418002	XPNPEP3	-0.275788678
418003	ST13	0.7026858907
418004	SLC25A17	-0.229329268
418005	MKL1	-0.061835412
418008	SGSM3	-0.737976475
418009	LOC418009	0.568544074
418010	TNRC6B	0.2035084411
418011	RPS19BP1	-0.037727926
